Fake ID,Term code,Term,Academic plan code,Academic plan,Term GPA,Cumulative GPA,Academic load,Attempted units,Earned units,Total cumulative units,Program status
907,1188,Fall 2018,BALQUAASTY,B.A. of Quantum Astrochemistry,0,0,Full-time,0,0,3,Active in Program
907,1192,January 2019,BALQUAASTY,B.A. of Quantum Astrochemistry,4,2,Full-time,3,3,6,Active in Program
907,1194,Spring 2019,BALQUAASTY,B.A. of Quantum Astrochemistry,0,1.333333333,Full-time,0,0,9,Active in Program
907,1196,Summer 2019,BALQUAASTY,B.A. of Quantum Astrochemistry,3.1,4.1,Full-time,12,12,12,Active in Program
907,1198,Fall 2019,BALQUAASTY,B.A. of Quantum Astrochemistry,4,4.08,Full-time,3,3,15,Active in Program
907,1202,January 2020,BALQUAASTY,B.A. of Quantum Astrochemistry,3.575,5.783333333,Full-time,12,12,18,Active in Program
907,1204,Spring 2020,BALQUAASTY,B.A. of Quantum Astrochemistry,0,4.957142857,Full-time,0,0,21,Active in Program
907,1206,Summer 2020,BALQUAASTY,B.A. of Quantum Astrochemistry,3.666666667,5.7125,Full-time,12,9,24,Active in Program
907,1208,Fall 2020,BALQUAASTY,B.A. of Quantum Astrochemistry,0,5.077777778,Full-time,0,0,27,Active in Program
907,1212,January 2021,BALQUAASTY,B.A. of Quantum Astrochemistry,3.3,4.9,Full-time,3,3,30,Active in Program
907,1214,Spring 2021,BALQUAASTY,B.A. of Quantum Astrochemistry,0,4.454545455,Full-time,0,0,33,Active in Program
907,1216,Summer 2021,BALQUAASTY,B.A. of Quantum Astrochemistry,3.3,4.358333333,Part-time,3,3,36,Active in Program
908,1136,Summer 2013,BALGALECOY,B.A. of Galactic Economics,1.233333333,3.7,Full-time,12,3,3,Active in Program
908,1138,Fall 2013,BALGALECOY,B.A. of Galactic Economics,0,1.85,Full-time,0,0,6,Active in Program
908,1142,January 2014,BALGALECOY,B.A. of Galactic Economics,3.35,3.466666667,Full-time,9,6,9,Active in Program
908,1144,Spring 2014,BALGALECOY,B.A. of Galactic Economics,0,2.6,Full-time,0,0,12,Active in Program
908,1146,Summer 2014,BALGALECOY,B.A. of Galactic Economics,1.5,2.68,Part-time,6,3,15,Active in Program
908,1148,Fall 2014,BALGALECOY,B.A. of Galactic Economics,0,2.233333333,Part-time,0,0,18,Active in Program
908,1152,January 2015,BALGALECOY,B.A. of Galactic Economics,2.8,3.114285714,Part-time,12,9,21,Active in Program
908,1154,Spring 2015,BALGALECOY,B.A. of Galactic Economics,0,2.725,Part-time,0,0,24,Active in Program
908,1156,Summer 2015,BALGALECOY,B.A. of Galactic Economics,3.666666667,3.644444444,Full-time,12,9,27,Active in Program
908,1158,Fall 2015,BALGALECOY,B.A. of Galactic Economics,0,3.28,Full-time,0,0,30,Active in Program
908,1162,January 2016,BALGALECOY,B.A. of Galactic Economics,3.333333333,3.890909091,Full-time,9,9,33,Active in Program
908,1164,Spring 2016,BALGALECOY,B.A. of Galactic Economics,0,3.566666667,Full-time,0,0,36,Active in Program
908,1166,Summer 2016,BALGALECOY,B.A. of Galactic Economics,2,3.753846154,Full-time,12,6,39,Active in Program
908,1168,Fall 2016,BALGALECOY,B.A. of Galactic Economics,0,3.485714286,Full-time,0,0,42,Active in Program
908,1172,January 2017,BALGALECOY,B.A. of Galactic Economics,2.675,3.966666667,Full-time,12,12,45,Active in Program
908,1174,Spring 2017,BALGALECOY,B.A. of Galactic Economics,0,3.71875,Full-time,0,0,48,Active in Program
908,1176,Summer 2017,BALGALECOY,B.A. of Galactic Economics,2.15,4.005882353,Full-time,12,9,51,Active in Program
908,1178,Fall 2017,BALGALECOY,B.A. of Galactic Economics,0,3.783333333,Full-time,0,0,54,Active in Program
908,1182,January 2018,BALGALECOY,B.A. of Galactic Economics,4,3.794736842,Full-time,3,3,57,Active in Program
908,1116,Summer 2011,ASSINTCOMS,A.A.S. of Intergalactic Communications,1.8,5.4,Full-time,15,9,3,Active in Program
908,1118,Fall 2011,ASSINTCOMS,A.A.S. of Intergalactic Communications,0,2.7,Full-time,0,0,6,Active in Program
908,1122,January 2012,ASSINTCOMS,A.A.S. of Intergalactic Communications,2.925,5.7,Full-time,12,12,9,Active in Program
908,1124,Spring 2012,ASSINTCOMS,A.A.S. of Intergalactic Communications,0,4.275,Full-time,0,0,12,Active in Program
908,1126,Summer 2012,ASSINTCOMS,A.A.S. of Intergalactic Communications,2.675,5.56,Full-time,12,9,15,Active in Program
908,1128,Fall 2012,ASSINTCOMS,A.A.S. of Intergalactic Communications,0,4.633333333,Full-time,0,0,18,Active in Program
908,1132,January 2013,ASSINTCOMS,A.A.S. of Intergalactic Communications,3.65,5.014285714,Full-time,6,6,21,Active in Program
908,1134,Spring 2013,ASSINTCOMS,A.A.S. of Intergalactic Communications,0,4.3875,Full-time,0,0,24,Active in Program
908,1208,Fall 2020,BALSPEDESY,B.S. of Space Engineering and Design,0,0,Full-time,0,0,3,Active in Program
908,1212,January 2021,BALSPEDESY,B.S. of Space Engineering and Design,3.175,6.35,Full-time,12,12,6,Active in Program
908,1214,Spring 2021,BALSPEDESY,B.S. of Space Engineering and Design,0,4.233333333,Full-time,0,0,9,Active in Program
908,1216,Summer 2021,BALSPEDESY,B.S. of Space Engineering and Design,1.475,4.65,Full-time,12,9,12,Active in Program
908,1218,Fall 2021,BALSPEDESY,B.S. of Space Engineering and Design,0,3.72,Full-time,0,0,15,Active in Program
908,1222,January 2022,BALSPEDESY,B.S. of Space Engineering and Design,3.25,5.266666667,Full-time,12,12,18,Active in Program
908,1224,Spring 2022,BALSPEDESY,B.S. of Space Engineering and Design,0,4.514285714,Full-time,0,0,21,Active in Program
908,1226,Summer 2022,BALSPEDESY,B.S. of Space Engineering and Design,2.2,4.5,Part-time,6,6,24,Active in Program
908,1228,Fall 2022,BALSPEDESY,B.S. of Space Engineering and Design,0,4,Part-time,0,0,27,Active in Program
908,1232,January 2023,BALSPEDESY,B.S. of Space Engineering and Design,3,4.8,Part-time,12,9,30,Active in Program
909,1168,Fall 2016,ASSINTCYBS,A.A.S. of Intergalactic Cybersecurity,0,0,Full-time,0,0,3,Active in Program
909,1172,January 2017,ASSINTCYBS,A.A.S. of Intergalactic Cybersecurity,2.433333333,3.65,Full-time,9,9,6,Active in Program
909,1174,Spring 2017,ASSINTCYBS,A.A.S. of Intergalactic Cybersecurity,0,2.433333333,Full-time,0,0,9,Active in Program
909,1176,Summer 2017,ASSINTCYBS,A.A.S. of Intergalactic Cybersecurity,0,1.825,Part-time,3,0,12,Active in Program
909,1178,Fall 2017,ASSINTCYBS,A.A.S. of Intergalactic Cybersecurity,1.7,1.8,Part-time,3,3,15,Active in Program
909,1182,January 2018,ASSINTCYBS,A.A.S. of Intergalactic Cybersecurity,1.6,2.566666667,Part-time,12,9,18,Active in Program
909,1184,Spring 2018,ASSINTCYBS,A.A.S. of Intergalactic Cybersecurity,0,2.2,Part-time,0,0,21,Active in Program
909,1186,Summer 2018,ASSINTCYBS,A.A.S. of Intergalactic Cybersecurity,3,2.3,Part-time,3,3,24,Active in Program
909,1188,Fall 2018,ASSINTCYBS,A.A.S. of Intergalactic Cybersecurity,0,2.044444444,Part-time,0,0,27,Active in Program
909,1192,January 2019,ASSINTCYBS,A.A.S. of Intergalactic Cybersecurity,1.333333333,2.24,Part-time,9,3,30,Active in Program
909,1194,Spring 2019,ASSINTCYBS,A.A.S. of Intergalactic Cybersecurity,0,2.036363636,Part-time,0,0,33,Active in Program
909,1196,Summer 2019,ASSINTCYBS,A.A.S. of Intergalactic Cybersecurity,2,2.533333333,Full-time,12,9,36,Active in Program
909,1222,January 2022,BALGALECOY,B.A. of Galactic Economics,2.78,13.9,Full-time,15,15,3,Active in Program
909,1224,Spring 2022,BALGALECOY,B.A. of Galactic Economics,0,6.95,Full-time,0,0,6,Active in Program
909,1226,Summer 2022,BALGALECOY,B.A. of Galactic Economics,2.575,8.066666667,Full-time,12,9,9,Active in Program
909,1228,Fall 2022,BALGALECOY,B.A. of Galactic Economics,1.7,6.475,Full-time,6,3,12,Active in Program
909,1232,January 2023,BALGALECOY,B.A. of Galactic Economics,3.333333333,7.18,Full-time,12,9,15,Active in Program
910,1222,January 2022,ASSMULMATM,A.A.S. of Multidimensional Mathematics,2.566666667,7.7,Full-time,12,9,3,Active in Program
910,1224,Spring 2022,ASSMULMATM,A.A.S. of Multidimensional Mathematics,0,3.85,Full-time,0,0,6,Active in Program
910,1226,Summer 2022,ASSMULMATM,A.A.S. of Multidimensional Mathematics,3.35,4.8,Part-time,9,6,9,Active in Program
910,1228,Fall 2022,ASSMULMATM,A.A.S. of Multidimensional Mathematics,0,3.6,Part-time,0,0,12,Active in Program
910,1232,January 2023,ASSMULMATM,A.A.S. of Multidimensional Mathematics,3.06,5.94,Part-time,15,15,15,Active in Program
910,1226,Summer 2022,BALALISTUC,B.A. of Alien Studies and Intercultural Communication,2.666666667,8,Full-time,12,9,3,Active in Program
910,1228,Fall 2022,BALALISTUC,B.A. of Alien Studies and Intercultural Communication,0,4,Full-time,0,0,6,Active in Program
910,1232,January 2023,BALALISTUC,B.A. of Alien Studies and Intercultural Communication,0,2.666666667,Full-time,3,0,9,Active in Program
910,1136,Summer 2013,BALINTSECY,B.S. of Intergalactic Security,3,3,Part-time,3,3,3,Active in Program
910,1138,Fall 2013,BALINTSECY,B.S. of Intergalactic Security,0,1.5,Part-time,0,0,6,Active in Program
910,1142,January 2014,BALINTSECY,B.S. of Intergalactic Security,3.1,4.1,Part-time,12,9,9,Active in Program
910,1144,Spring 2014,BALINTSECY,B.S. of Intergalactic Security,0,3.075,Part-time,0,0,12,Active in Program
910,1146,Summer 2014,BALINTSECY,B.S. of Intergalactic Security,1.5,3.66,Full-time,12,6,15,Active in Program
910,1148,Fall 2014,BALINTSECY,B.S. of Intergalactic Security,0,3.05,Full-time,0,0,18,Active in Program
910,1152,January 2015,BALINTSECY,B.S. of Intergalactic Security,1.666666667,3.328571429,Full-time,12,6,21,Active in Program
910,1154,Spring 2015,BALINTSECY,B.S. of Intergalactic Security,0,2.9125,Full-time,0,0,24,Active in Program
910,1156,Summer 2015,BALINTSECY,B.S. of Intergalactic Security,1.8,3.188888889,Full-time,12,6,27,Active in Program
910,1158,Fall 2015,BALINTSECY,B.S. of Intergalactic Security,0,2.87,Full-time,0,0,30,Active in Program
910,1162,January 2016,BALINTSECY,B.S. of Intergalactic Security,0,2.609090909,Full-time,0,0,33,Leave of Absence
910,1164,Spring 2016,BALINTSECY,B.S. of Intergalactic Security,0,2.391666667,Full-time,0,0,36,Leave of Absence
910,1166,Summer 2016,BALINTSECY,B.S. of Intergalactic Security,2.2,2.715384615,Full-time,12,9,39,Active in Program
910,1168,Fall 2016,BALINTSECY,B.S. of Intergalactic Security,3,2.735714286,Full-time,3,3,42,Active in Program
910,1172,January 2017,BALINTSECY,B.S. of Intergalactic Security,2.85,2.933333333,Full-time,6,6,45,Active in Program
910,1174,Spring 2017,BALINTSECY,B.S. of Intergalactic Security,0,2.75,Full-time,0,0,48,Active in Program
910,1176,Summer 2017,BALINTSECY,B.S. of Intergalactic Security,1.333333333,2.823529412,Part-time,9,9,51,Active in Program
910,1178,Fall 2017,BALINTSECY,B.S. of Intergalactic Security,0,2.666666667,Part-time,0,0,54,Active in Program
910,1182,January 2018,BALINTSECY,B.S. of Intergalactic Security,2.866666667,2.978947368,Part-time,9,9,57,Active in Program
910,1184,Spring 2018,BALINTSECY,B.S. of Intergalactic Security,0,2.83,Part-time,0,0,60,Active in Program
910,1186,Summer 2018,BALINTSECY,B.S. of Intergalactic Security,2,2.885714286,Part-time,6,6,63,Active in Program
910,1188,Fall 2018,BALINTSECY,B.S. of Intergalactic Security,0,2.754545455,Part-time,0,0,66,Active in Program
910,1192,January 2019,BALINTSECY,B.S. of Intergalactic Security,2.925,3.143478261,Part-time,12,9,69,Active in Program
910,1194,Spring 2019,BALINTSECY,B.S. of Intergalactic Security,0,3.0125,Part-time,0,0,72,Active in Program
910,1196,Summer 2019,BALINTSECY,B.S. of Intergalactic Security,3.1,3.264,Part-time,9,9,75,Active in Program
911,1052,January 2005,ASSALANGLS,A.A.S. of Alien Languages,0.85,1.7,Full-time,6,3,3,Active in Program
911,1054,Spring 2005,ASSALANGLS,A.A.S. of Alien Languages,0,0.85,Full-time,0,0,6,Active in Program
911,1056,Summer 2005,ASSALANGLS,A.A.S. of Alien Languages,2.3,2.1,Full-time,12,6,9,Active in Program
911,1058,Fall 2005,ASSALANGLS,A.A.S. of Alien Languages,0,1.575,Full-time,0,0,12,Active in Program
911,1062,January 2006,ASSALANGLS,A.A.S. of Alien Languages,2.5,2.26,Full-time,6,6,15,Active in Program
911,1132,January 2013,ASSROBENGD,A.A. of Robotic Engineering,2.4,12,Full-time,15,15,3,Active in Program
911,1134,Spring 2013,ASSROBENGD,A.A. of Robotic Engineering,0,6,Full-time,0,0,6,Active in Program
911,1136,Summer 2013,ASSROBENGD,A.A. of Robotic Engineering,3.1,7.1,Full-time,12,9,9,Active in Program
911,1138,Fall 2013,ASSROBENGD,A.A. of Robotic Engineering,0,5.325,Full-time,0,0,12,Active in Program
911,1142,January 2014,ASSROBENGD,A.A. of Robotic Engineering,3,6.06,Full-time,9,9,15,Active in Program
911,1144,Spring 2014,ASSROBENGD,A.A. of Robotic Engineering,0,5.05,Full-time,0,0,18,Active in Program
911,1146,Summer 2014,ASSROBENGD,A.A. of Robotic Engineering,2.85,5.957142857,Full-time,12,9,21,Active in Program
911,1148,Fall 2014,ASSROBENGD,A.A. of Robotic Engineering,0,5.2125,Full-time,0,0,24,Active in Program
911,1152,January 2015,ASSROBENGD,A.A. of Robotic Engineering,3.7,5.044444444,Full-time,3,3,27,Active in Program
911,1154,Spring 2015,ASSROBENGD,A.A. of Robotic Engineering,0,4.54,Full-time,0,0,30,Active in Program
911,1156,Summer 2015,ASSROBENGD,A.A. of Robotic Engineering,2.766666667,4.881818182,Full-time,12,9,33,Active in Program
911,1158,Fall 2015,ASSROBENGD,A.A. of Robotic Engineering,2,4.808333333,Full-time,6,3,36,Active in Program
912,1148,Fall 2014,ASSEXTRAST,A.A.S. of Extraterrestrial Studies,0,0,Full-time,3,0,3,Active in Program
912,1152,January 2015,ASSEXTRAST,A.A.S. of Extraterrestrial Studies,3.15,3.15,Full-time,12,6,6,Active in Program
912,1154,Spring 2015,ASSEXTRAST,A.A.S. of Extraterrestrial Studies,0,2.1,Full-time,0,0,9,Active in Program
912,1156,Summer 2015,ASSEXTRAST,A.A.S. of Extraterrestrial Studies,1,2.075,Part-time,6,6,12,Active in Program
912,1158,Fall 2015,ASSEXTRAST,A.A.S. of Extraterrestrial Studies,0,1.66,Part-time,0,0,15,Active in Program
912,1162,January 2016,ASSEXTRAST,A.A.S. of Extraterrestrial Studies,2.925,3.333333333,Part-time,12,12,18,Active in Program
912,1164,Spring 2016,ASSEXTRAST,A.A.S. of Extraterrestrial Studies,0,2.857142857,Part-time,0,0,21,Active in Program
912,1166,Summer 2016,ASSEXTRAST,A.A.S. of Extraterrestrial Studies,2.433333333,3.4125,Part-time,9,9,24,Active in Program
912,1168,Fall 2016,ASSEXTRAST,A.A.S. of Extraterrestrial Studies,0,3.033333333,Part-time,0,0,27,Active in Program
912,1172,January 2017,ASSEXTRAST,A.A.S. of Extraterrestrial Studies,2,3.53,Part-time,12,9,30,Active in Program
912,1174,Spring 2017,ASSEXTRAST,A.A.S. of Extraterrestrial Studies,3,3.481818182,Part-time,3,3,33,Active in Program
912,1176,Summer 2017,ASSEXTRAST,A.A.S. of Extraterrestrial Studies,2.233333333,3.75,Full-time,12,9,36,Active in Program
912,1178,Fall 2017,ASSEXTRAST,A.A.S. of Extraterrestrial Studies,2.3,3.638461538,Full-time,3,3,39,Active in Program
912,1182,January 2018,ASSEXTRAST,A.A.S. of Extraterrestrial Studies,1.5,3.592857143,Full-time,6,3,42,Active in Program
912,1184,Spring 2018,ASSEXTRAST,A.A.S. of Extraterrestrial Studies,0,3.353333333,Full-time,0,0,45,Active in Program
912,1126,Summer 2012,BALINTENSY,B.S. of Intergalactic Environmental Science,2.675,10.7,Full-time,12,12,3,Active in Program
912,1128,Fall 2012,BALINTENSY,B.S. of Intergalactic Environmental Science,0,5.35,Full-time,0,0,6,Active in Program
912,1126,Summer 2012,BALINTARTY,B.A. of Intergalactic Arts and Culture,2.25,9,Full-time,12,12,3,Active in Program
912,1128,Fall 2012,BALINTARTY,B.A. of Intergalactic Arts and Culture,0,4.5,Full-time,0,0,6,Active in Program
912,1132,January 2013,BALINTARTY,B.A. of Intergalactic Arts and Culture,3.1,6.1,Full-time,9,9,9,Active in Program
912,1134,Spring 2013,BALINTARTY,B.A. of Intergalactic Arts and Culture,0,4.575,Full-time,0,0,12,Active in Program
912,1136,Summer 2013,BALINTARTY,B.A. of Intergalactic Arts and Culture,3,6.66,Full-time,15,15,15,Active in Program
912,1138,Fall 2013,BALINTARTY,B.A. of Intergalactic Arts and Culture,0,5.55,Full-time,0,0,18,Active in Program
912,1142,January 2014,BALINTARTY,B.A. of Intergalactic Arts and Culture,2.675,6.285714286,Full-time,12,12,21,Active in Program
912,1144,Spring 2014,BALINTARTY,B.A. of Intergalactic Arts and Culture,0,5.5,Full-time,0,0,24,Active in Program
912,1146,Summer 2014,BALINTARTY,B.A. of Intergalactic Arts and Culture,3.175,6.3,Full-time,12,12,27,Active in Program
912,1148,Fall 2014,BALINTARTY,B.A. of Intergalactic Arts and Culture,0,5.67,Full-time,0,0,30,Active in Program
912,1152,January 2015,BALINTARTY,B.A. of Intergalactic Arts and Culture,0.85,5.309090909,Full-time,6,3,33,Active in Program
912,1154,Spring 2015,BALINTARTY,B.A. of Intergalactic Arts and Culture,0,4.866666667,Full-time,0,0,36,Active in Program
912,1156,Summer 2015,BALINTARTY,B.A. of Intergalactic Arts and Culture,0,4.492307692,Part-time,0,0,39,Leave of Absence
912,1158,Fall 2015,BALINTARTY,B.A. of Intergalactic Arts and Culture,0,4.171428571,Part-time,0,0,42,Leave of Absence
912,1162,January 2016,BALINTARTY,B.A. of Intergalactic Arts and Culture,2.433333333,4.38,Part-time,12,9,45,Active in Program
913,1158,Fall 2015,BALALISTUC,B.A. of Alien Studies and Intercultural Communication,0,0,Full-time,0,0,3,Active in Program
913,1162,January 2016,BALALISTUC,B.A. of Alien Studies and Intercultural Communication,1.233333333,1.85,Full-time,9,3,6,Active in Program
913,1164,Spring 2016,BALALISTUC,B.A. of Alien Studies and Intercultural Communication,0,1.233333333,Full-time,0,0,9,Active in Program
913,1166,Summer 2016,BALALISTUC,B.A. of Alien Studies and Intercultural Communication,2.08,3.525,Full-time,15,9,12,Active in Program
913,1168,Fall 2016,BALALISTUC,B.A. of Alien Studies and Intercultural Communication,0,2.82,Full-time,0,0,15,Active in Program
913,1172,January 2017,BALALISTUC,B.A. of Alien Studies and Intercultural Communication,3.533333333,4.116666667,Full-time,12,9,18,Active in Program
913,1174,Spring 2017,BALALISTUC,B.A. of Alien Studies and Intercultural Communication,0,3.528571429,Full-time,0,0,21,Active in Program
913,1176,Summer 2017,BALALISTUC,B.A. of Alien Studies and Intercultural Communication,2.233333333,3.925,Full-time,12,6,24,Active in Program
913,832,January 1983,ASSINTCOMS,A.A.S. of Intergalactic Communications,2.433333333,7.3,Full-time,9,6,3,Active in Program
913,834,Spring 1983,ASSINTCOMS,A.A.S. of Intergalactic Communications,0,3.65,Full-time,0,0,6,Active in Program
913,836,Summer 1983,ASSINTCOMS,A.A.S. of Intergalactic Communications,2.5,5.766666667,Full-time,12,12,9,Active in Program
913,838,Fall 1983,ASSINTCOMS,A.A.S. of Intergalactic Communications,0,4.325,Full-time,0,0,12,Active in Program
913,842,January 1984,ASSINTCOMS,A.A.S. of Intergalactic Communications,3.433333333,5.52,Full-time,12,9,15,Active in Program
913,844,Spring 1984,ASSINTCOMS,A.A.S. of Intergalactic Communications,0,4.6,Full-time,0,0,18,Active in Program
914,1176,Summer 2017,BALINTSECY,B.S. of Intergalactic Security,1.325,5.3,Full-time,12,9,3,Active in Program
914,1178,Fall 2017,BALINTSECY,B.S. of Intergalactic Security,0,2.65,Full-time,0,0,6,Active in Program
914,1182,January 2018,BALINTSECY,B.S. of Intergalactic Security,2.15,3.2,Full-time,6,6,9,Active in Program
914,1184,Spring 2018,BALINTSECY,B.S. of Intergalactic Security,0,2.4,Full-time,0,0,12,Active in Program
914,1186,Summer 2018,BALINTSECY,B.S. of Intergalactic Security,3.175,4.46,Full-time,12,12,15,Active in Program
914,1188,Fall 2018,BALINTSECY,B.S. of Intergalactic Security,0,3.716666667,Full-time,0,0,18,Active in Program
